d1,d2,d3,d5,d11,d12,d13,d18,E,Smax(Mpa)
29.20719697,75.24166667,77.35159091,2.599166667,16.77916667,115.2315909,6.272272727,5.7993423,64232.3711,67.37666876
31.72613636,75.62833333,78.66204545,2.632651515,14.5625,109.4920455,7.303181818,3.497009381,53208.03109,97.90654542
29.66856061,72.85136364,73.11022727,3.859772727,18.0875,111.2943182,6.247727273,5.416950152,70150.88696,76.98303277
31.30719697,73.8180303,74.33613636,3.130984848,15.24583333,79.51886364,6.621363636,2.387604174,66228.766,100.3635047
31.01022727,80.66378788,85.93295455,1.88219697,11.57916667,114.4552273,5.849545455,4.199581401,70203.8886,82.6572325
31.32310606,74.76712121,81.53659091,2.953712121,12.0875,86.89431818,5.181363636,4.090162375,70857.57543,62.24998069
31.74204545,77.80772727,73.67386364,3.479621212,9.395833333,111.4884091,6.375909091,5.66517633,58879.206,62.21006162
30.55416667,71.33106061,82.2975,3.631287879,12.02916667,94.02022727,5.713181818,3.507720981,55186.75879,71.44385284
31.2594697,79.14348485,81.46613636,4.159166667,12.0125,98.73386364,5.696818182,2.935629027,63207.67283,91.85842895
29.03219697,71.48045455,86.9475,2.437651515,13.7125,88.91840909,5.942272727,5.357891079,74002.33908,49.26558908
27.08598485,70.36439394,75.11113636,2.228863636,17.1125,107.3293182,6.686818182,2.897631796,70910.57706,132.1465185
30.16174242,69.74045455,84.7775,2.043712121,9.929166667,96.82068182,8.165,3.171564622,61264.27956,122.7253046
28.31628788,75.37348485,85.29886364,2.319469697,10.8625,82.87386364,5.893181818,5.135540029,64179.36946,62.72406196
32.87159091,76.84984848,80.08522727,2.567651515,18.40416667,97.6525,7.728636364,2.275571955,55027.75388,117.2264442
29.27613636,70.35560606,71.53204545,2.638560606,7.929166667,95.87795455,6.206818182,2.988314612,53702.71302,134.1760519
32.90340909,70.75984848,81.8325,3.79280303,11.2875,106.1647727,5.440454545,3.292429295,73843.33418,82.49522702
30.67083333,73.92348485,80.07113636,2.067348485,14.17916667,106.9411364,5.437727273,4.703211179,60981.60417,62.63638402
32.22462121,79.3719697,87.53931818,3.769166667,11.04583333,81.84795455,6.498636364,4.033834872,68843.51331,68.78758922
31.40795455,74.36287879,86.24295455,3.170378788,12.04583333,114.1225,8.012272727,6.561574988,69797.54273,54.72104057
32.48977273,73.21166667,77.0275,3.497348485,8.579166667,85.92386364,7.202272727,5.109918116,69267.52639,59.15543355
28.26856061,70.84772727,78.83113636,2.134318182,10.5625,98.76159091,6.185,1.550278126,56388.12917,215.1894872
28.65037879,73.18530303,82.05795455,3.503257576,14.14583333,93.54886364,5.511363636,5.173655797,58243.18638,54.89102248
32.27234848,76.21712121,78.81704545,4.050833333,7.920833333,84.95340909,6.752272727,3.206501907,57695.50282,116.3292447
32.02310606,73.04469697,74.98431818,3.190075758,9.5125,103.6138636,7.717727273,3.213273651,74479.35379,99.09971426
32.84507576,71.89348485,83.42477273,2.429772727,8.779166667,89.1125,7.090454545,4.628836478,60151.24523,61.21954145
28.93143939,72.26257576,76.33704545,2.981287879,14.07916667,110.2961364,7.316818182,3.618870027,70963.5787,110.2276503
28.71401515,76.08530303,71.9125,2.924166667,11.7625,105.0279545,6.024090909,3.225827602,61281.94677,115.1489181
29.63143939,71.81439394,75.82977273,3.241287879,14.2375,106.0261364,8.085909091,5.6542699,71935.27533,67.32107397
28.22083333,77.19257576,75.67477273,2.695681818,17.3875,92.4675,6.261363636,4.074785168,63755.35638,80.13770083
32.96704545,75.34712121,74.02613636,2.524318182,17.17083333,111.9320455,5.094090909,2.850310247,60186.57965,107.1373021
31.02613636,75.65469697,83.76295455,3.650984848,7.670833333,107.5234091,6.880454545,1.836929788,73348.65225,176.4666119
30.76098485,77.71106061,82.08613636,4.078409091,12.67083333,93.96477273,6.010454545,3.063235275,70645.56889,95.25249917
27.58977273,76.65651515,87.70840909,4.241893939,11.8625,99.39931818,4.963181818,2.657315819,63472.681,110.3695949
28.39583333,72.7019697,70.77113636,3.075833333,17.79583333,81.04386364,7.134090909,4.846368135,64780.05465,62.71406713
31.67310606,77.06954545,71.63068182,2.522348485,12.80416667,87.33795455,7.897727273,2.001826713,66281.76764,135.3494442
30.6655303,74.12560606,87.13068182,2.579469697,8.3375,80.43386364,6.842272727,4.839166853,58508.19456,65.22401254
32.5375,78.64257576,77.1825,2.804015152,16.2375,107.6897727,4.755909091,5.322531922,59868.56984,48.99829649
27.30340909,77.25409091,84.42522727,3.418560606,17.7125,89.83340909,5.585,6.47222756,54656.74244,50.73496269
31.63068182,78.60742424,73.56113636,2.392348485,9.795833333,85.4525,6.913181818,3.327304042,71511.26225,108.3501485
33.17916667,77.42106061,83.25568182,1.840833333,9.3625,95.98886364,4.701363636,5.038984267,71581.9311,58.35258784
28.47537879,80.46166667,84.38295455,3.867651515,13.3375,104.9447727,7.393181818,2.211432669,63649.35312,170.6205553
33.22159091,76.69166667,72.36340909,1.913712121,14.5375,86.83886364,5.969545455,3.214205341,73560.65879,92.39965235
27.17613636,73.07984848,82.02977273,2.709469697,16.62083333,101.8670455,4.889545455,4.561979037,59691.89773,71.92027738
31.52462121,78.44924242,81.59295455,2.977348485,18.09583333,107.0243182,7.382272727,5.401253059,74055.34072,58.84177899
30.62840909,72.54378788,82.52295455,2.926136364,11.52916667,99.03886364,6.321363636,4.145506836,66617.44466,78.64698854
27.31931818,79.92560606,70.95431818,1.746287879,12.10416667,80.48931818,4.810454545,4.119588092,74426.35216,79.35156101
29.57840909,77.51772727,73.74431818,3.861742424,7.820833333,96.37704545,8.271363636,4.244504698,68507.83629,92.59363852
31.68371212,74.16075758,80.22613636,1.738409091,14.90416667,97.56931818,6.381363636,2.982392135,65363.07264,85.05711207
28.07765152,71.26954545,71.25022727,2.675984848,10.89583333,82.51340909,5.912272727,6.279299819,63508.01542,51.80208653
30.2625,74.14318182,79.0425,3.934621212,9.329166667,98.06840909,7.736818182,6.363919199,62553.986,56.95958969
30.28371212,76.305,86.73613636,3.548560606,17.64583333,98.20704545,6.943181818,5.991774053,56918.14552,48.5177853
31.52992424,79.51257576,86.11613636,1.960984848,12.57083333,95.5175,8.034090909,6.333159543,61299.61398,58.88594296
29.86477273,71.58590909,79.77522727,4.017348485,18.05416667,79.87931818,5.448636364,3.358189217,70680.90331,75.54825512
32.03901515,77.61439394,72.91295455,3.333863636,16.27916667,92.35659091,7.813181818,3.730213757,65451.40869,74.62274641
32.60113636,79.89924242,83.77704545,3.473712121,17.54583333,112.2093182,6.397727273,5.924970942,60963.93696,56.84152553
31.0155303,72.25378788,75.09704545,2.979318182,12.95416667,88.05886364,8.230454545,5.223805493,76175.4061,54.06879526
33.47083333,78.96772727,74.56159091,1.994469697,13.1375,79.71295455,5.925909091,3.325882175,61758.96148,73.06988465
28.82537879,75.54924242,81.76204545,3.818409091,8.120833333,81.95886364,6.435909091,3.618205991,55946.44888,102.3961019
31.25416667,75.33833333,78.71840909,2.059469697,9.2375,111.1556818,6.007727273,2.832085687,54462.40311,120.9184756
31.14280303,76.92893939,79.33840909,3.991742424,9.320833333,102.0611364,6.645909091,5.388191188,75327.37995,76.85923896
33.49204545,76.52469697,73.80068182,3.455984848,7.579166667,86.03477273,7.649545455,2.575151054,67447.8036,126.4564726
27.1125,72.87772727,85.28477273,3.331893939,17.92083333,111.4052273,5.323181818,6.27079458,64744.72023,67.2665823
29.94431818,73.19409091,77.14022727,3.603712121,8.979166667,82.7075,8.151363636,3.32726799,57925.17657,103.9322368
31.41856061,79.52136364,75.95659091,2.823712121,11.47083333,115.2593182,6.217727273,4.470665526,53261.03273,75.59306719
28.25795455,77.38590909,80.7475,2.55780303,13.74583333,82.62431818,6.806818182,2.085081602,72730.29985,148.1886467
32.54810606,72.77227273,75.23795455,3.438257576,12.52083333,94.13113636,6.531363636,1.944247757,74744.36197,131.2438289
26.51325758,71.11136364,78.94386364,2.689772727,14.34583333,96.26613636,8.118636364,2.610672076,65186.40052,138.6134326
31.95416667,73.50166667,76.02704545,3.838106061,16.62916667,90.16613636,7.635909091,3.10096914,57978.17821,75.52718529
31.3125,75.85681818,69.2775,2.878863636,15.95416667,87.00522727,7.488636364,3.744558093,68808.17889,72.97502081
26.90568182,74.34530303,79.6625,4.206439394,7.604166667,104.8338636,5.647727273,2.530328146,55893.44725,160.0332978
31.91174242,69.84590909,80.49386364,3.036439394,12.6375,105.6656818,6.915909091,3.594562183,69143.85591,75.25109454
32.38901515,70.02166667,75.12522727,1.744318182,12.57916667,87.39340909,6.392272727,5.152949451,64373.70879,75.15965236
31.64659091,79.87287879,69.96795455,3.798712121,15.92083333,94.15886364,6.468636364,4.755179006,66988.4561,64.97806629
29.04280303,74.65287879,72.13795455,2.758712121,9.279166667,96.46022727,4.895,4.355349849,68790.51168,76.27868543
31.99128788,72.31530303,80.76159091,2.014166667,16.25416667,109.3534091,6.651363636,5.197087142,61016.9386,58.23121158
28.40643939,78.77439394,71.16568182,3.694318182,11.62083333,109.7693182,8.214090909,2.222691573,72182.61629,234.3146267
27.65340909,69.89863636,82.90340909,4.249772727,8.204166667,95.15704545,5.364090909,1.830592725,60946.26975,200.1144966
29.8594697,78.78318182,69.26340909,2.116590909,15.02916667,108.4384091,6.654090909,5.020664763,55646.10629,81.04351657
32.81856061,69.49439394,71.6025,2.4475,17.82916667,97.48613636,5.863181818,3.40106568,53243.36552,72.97008284
33.44431818,77.64075758,73.32159091,2.845378788,8.154166667,106.9965909,5.369545455,6.46726005,57289.15696,54.42787897
31.70492424,70.15348485,79.49340909,2.508560606,11.47916667,106.1093182,4.957727273,4.006881046,60451.58783,72.09523227
31.47689394,75.53166667,77.06977273,4.042954545,10.52916667,108.1056818,6.774090909,4.360838796,66211.09879,69.43206168
27.60568182,69.67015152,81.56477273,1.700984848,13.7375,114.6770455,6.163181818,6.027461078,57271.48975,65.83056255
29.59431818,75.52287879,75.53386364,3.355530303,16.45416667,103.6970455,7.112272727,5.944227534,57412.82744,61.63420028
27.55265152,73.00954545,74.27977273,2.220984848,13.72916667,109.6029545,6.613181818,2.571722787,59850.90263,164.8094773
33.1844697,80.42651515,83.91795455,3.454015152,15.1125,79.40795455,6.659545455,4.496268275,62076.97129,50.2943457
27.01704545,71.01469697,70.78522727,3.024621212,8.870833333,80.15659091,5.579545455,3.415228644,63119.33677,109.5877196
31.1905303,74.01136364,84.41113636,2.213106061,14.59583333,107.6343182,5.936818182,3.85404334,71140.25081,66.72961457
27.07007576,72.245,83.87568182,3.660833333,10.02916667,87.25477273,7.794090909,3.62749149,72465.29168,104.3540816
31.79507576,71.10257576,87.69431818,2.055530303,12.14583333,105.4438636,7.900454545,6.270712768,68454.83466,93.62799613
32.19810606,71.50681818,73.43431818,3.656893939,17.5625,99.62113636,7.832272727,3.192215896,64621.04975,90.58397744
31.3655303,70.23257576,79.3525,2.171742424,10.44583333,107.3847727,6.678636364,5.48372717,57819.17331,59.59898273
27.04356061,78.03621212,87.04613636,1.978712121,16.0375,114.2334091,5.203181818,5.481012216,69214.52475,72.77521546
31.22234848,77.10469697,78.76068182,3.166439394,12.90416667,99.14977273,6.727727273,5.047651557,63614.01869,57.26962462
26.81022727,79.63560606,72.10977273,2.935984848,15.10416667,95.68386364,6.675909091,3.460731132,68384.16581,111.5198649
28.92613636,80.69893939,78.25340909,2.264318182,11.7375,94.6025,6.326818182,3.458636636,68189.82648,91.06521747
31.59886364,69.88984848,74.05431818,2.932045455,15.92916667,80.51704545,7.780454545,2.905876988,67147.461,80.39691018
27.66931818,72.9919697,84.10113636,3.316136364,17.14583333,112.4865909,6.097727273,2.871627423,73489.98995,121.5190629
29.48825758,79.44227273,79.07068182,2.42780303,18.07083333,113.5956818,7.205,2.732721609,66052.09389,174.6096528
28.81477273,73.77409091,71.7575,4.251742424,7.979166667,100.1202273,6.853181818,1.551177078,67907.1511,269.061381
29.28143939,73.06227273,87.48295455,4.054772727,15.55416667,89.91659091,7.952272727,4.775046381,67129.79379,56.50683083
32.92462121,76.1380303,80.24022727,2.400227273,7.870833333,92.19022727,8.020454545,2.038332609,73525.32437,169.7695507
31.57234848,77.21015152,86.59522727,3.201893939,17.9375,113.7065909,4.897727273,5.409145713,56405.79638,51.93462094
28.05643939,78.35257576,69.99613636,3.885378788,16.85416667,101.7561364,6.446818182,3.438817974,53508.37369,128.0166696
30.71856061,76.49833333,87.18704545,3.347651515,16.4625,82.37477273,7.772272727,3.850327143,72164.94908,64.89712979
27.73295455,74.77590909,76.68931818,3.2925,17.5375,86.86659091,7.248636364,4.834688966,73012.97523,66.20510254
32.68598485,75.8480303,79.85977273,2.321439394,13.5375,88.25295455,8.028636364,6.012344614,65893.08898,49.43040363
29.7375,71.52439394,71.08113636,2.542045455,13.77083333,109.8802273,6.850454545,3.630773392,60027.57475,107.2353448
31.94886364,76.26984848,75.98477273,4.05280303,17.52916667,79.60204545,5.724090909,2.457079571,72023.61139,95.46593208
30.52234848,80.04863636,83.73477273,2.307651515,12.65416667,112.7361364,5.655909091,5.383652788,55999.45052,58.2375244
28.58674242,70.10075758,76.63295455,2.640530303,13.92916667,86.17340909,5.931363636,3.909421621,59585.89446,72.81599663
32.17159091,72.62287879,80.46568182,3.24719697,9.604166667,98.78931818,7.041363636,2.346148891,71970.60975,130.4274987
29.24431818,77.08712121,74.06840909,3.184166667,14.9875,108.6047727,7.000454545,2.492957813,60787.26485,179.1125704
30.81931818,76.31378788,72.72977273,3.383106061,8.8125,82.31931818,7.341363636,1.899676145,72253.28514,187.4416355
33.04659091,73.59833333,78.39431818,2.593257576,15.84583333,112.0429545,5.505909091,2.383098966,59479.89119,110.7717279
31.50871212,79.60045455,83.3825,2.378560606,11.12916667,83.89977273,4.704090909,5.014722442,69921.21321,51.52214117
27.8125,73.47530303,86.45431818,2.851287879,9.370833333,105.4993182,7.196818182,4.343865092,66387.7709,96.10973597
32.69128788,73.73015152,74.5475,1.762045455,13.62083333,98.90022727,6.575,2.369361844,57783.83888,115.0725137
31.29128788,73.07106061,74.2375,3.221590909,12.97916667,109.6306818,6.921363636,5.627885656,70345.22629,56.306705
28.30037879,71.55075758,85.91886364,1.957045455,10.22083333,93.04977273,7.325,2.499959906,54444.7359,136.1229424
30.48522727,77.62318182,70.55977273,2.089015152,13.05416667,113.7343182,7.630454545,3.781100794,54056.05725,112.9034026
30.52765152,70.10954545,87.62386364,2.569621212,12.27916667,108.1334091,5.418636364,3.648632052,70433.56235,81.6545086
26.57159091,70.83015152,74.47704545,2.735075758,12.3375,92.07931818,6.801363636,5.387649916,69974.21485,68.53890016
28.00340909,75.18015152,84.97477273,3.199924242,10.4375,109.0484091,5.421363636,5.070256964,66299.43485,80.73803262
28.12007576,75.22409091,72.23659091,3.717954545,18.2125,79.49113636,6.738636364,2.747556367,69514.86735,128.8924402
27.14962121,76.40166667,86.84886364,2.309621212,15.62083333,114.0115909,6.040454545,3.439013079,56971.14715,112.3177658
32.34659091,73.51924242,69.39022727,3.570227273,7.8375,84.92568182,7.057727273,2.087238545,72571.29495,158.9489185
27.05416667,78.07136364,74.7025,2.394318182,12.82916667,113.3738636,5.241363636,6.020491878,65115.73167,73.87142939
28.02462121,76.68287879,83.8475,3.095530303,13.10416667,103.1147727,7.423181818,4.627042832,67059.12494,75.24035818
28.35871212,70.05681818,70.84159091,3.519015152,11.29583333,115.5365909,6.165909091,1.777030177,71493.59504,240.3378736
31.23295455,76.39287879,80.81795455,4.291136364,15.30416667,108.8820455,6.705909091,1.650855023,68719.84283,181.9025235
28.6875,73.49287879,86.0175,4.277348485,16.07916667,105.0834091,5.208636364,1.823218023,71316.92293,159.2821901
31.96477273,77.43863636,72.44795455,2.884772727,18.42916667,111.2388636,6.545,5.718777082,71952.94254,64.90070919
32.18219697,69.40651515,85.01704545,2.087045455,13.3875,104.7506818,6.465909091,3.268703212,53950.05398,77.22880398
31.56174242,79.0380303,75.50568182,2.756742424,17.7375,106.4143182,5.876818182,3.87116201,61352.61561,82.81416756
27.37234848,77.23651515,77.12613636,2.731136364,11.67916667,107.0520455,5.571363636,5.459355658,70981.24591,65.92140618
27.68522727,79.31924242,70.54568182,3.006893939,16.22916667,115.3147727,5.334090909,2.15629211,58402.19129,239.8778974
26.5344697,69.65257576,81.00113636,2.224924242,16.72083333,105.1943182,5.961363636,5.336232525,63914.36129,65.17522931
32.39431818,77.89560606,84.05886364,4.033106061,13.70416667,105.6102273,6.228636364,4.398901658,74285.01447,59.53112996
32.32007576,71.19924242,69.55931818,2.486893939,11.09583333,98.17931818,6.438636364,3.170083104,72147.28187,87.0882428
29.43522727,70.51378788,71.23613636,2.100833333,17.2125,97.59704545,5.972272727,1.973123407,74214.34562,149.7739196
31.88522727,77.47378788,77.09795455,4.011439394,17.8125,83.15113636,6.348636364,2.292443687,73666.66206,98.78714281
27.65871212,79.04681818,77.37977273,3.298409091,7.679166667,100.7856818,4.998636364,2.175780206,56087.78657,197.3994385
26.98522727,72.05166667,70.41886364,2.549924242,9.554166667,93.35477273,5.315,3.044357284,59179.54859,129.3891265
26.51856061,73.36984848,81.87477273,4.070530303,15.50416667,85.81295455,5.625909091,4.649060731,58932.20763,66.28782004
31.73143939,79.86409091,84.52386364,2.120530303,15.97916667,93.32704545,4.777727273,4.674162418,65009.7284,53.11583794
28.8625,72.48227273,79.38068182,2.660227273,13.27916667,88.5025,7.562272727,6.478291294,65274.73658,47.14673345
27.67462121,72.13075758,77.01340909,3.129015152,9.970833333,80.40613636,5.268636364,3.231285816,56211.45705,94.27111159
33.39128788,74.16954545,79.45113636,2.274166667,13.20416667,111.7379545,7.267727273,3.792172701,70027.21648,78.15161819
27.78598485,70.0919697,85.46795455,1.750227273,14.52916667,111.3220455,7.357727273,3.284686573,55169.09157,111.5259568
29.88068182,77.77257576,75.84386364,3.654924242,15.69583333,83.70568182,7.278636364,5.368653793,74196.67841,58.83784324
27.2875,80.11015152,75.68886364,4.2675,12.3875,113.2906818,5.825,2.803508234,71051.91475,163.0574248
32.47386364,80.17166667,87.01795455,4.234015152,8.554166667,113.9838636,6.787727273,3.797266651,67748.14619,108.8313179
28.48598485,75.54045455,72.95522727,3.083712121,12.87916667,84.78704545,6.362272727,5.633067336,61882.63196,52.71121107
31.93825758,75.83924242,71.41931818,2.518409091,15.67916667,115.1206818,6.585909091,3.8956676,59532.89283,97.79111776
29.89659091,69.81954545,75.85795455,3.932651515,15.77083333,107.8006818,5.508636364,2.923934206,66776.44956,103.6536873
30.61780303,79.31045455,69.61568182,3.294469697,12.74583333,83.37295455,6.733181818,1.640170023,73631.32764,209.0049189
32.23522727,69.68772727,85.20022727,2.81780303,12.12916667,85.84068182,5.576818182,4.291268759,68066.156,58.12998191
32.60643939,74.23106061,76.42159091,3.873560606,9.3875,103.1702273,5.699545455,3.411320978,65522.07754,89.10569795
32.62234848,76.07651515,71.89840909,2.780378788,16.87083333,85.56340909,8.298636364,2.601698165,69161.52312,94.98536225
28.37462121,75.32075758,81.01522727,3.591893939,15.72083333,90.97022727,8.143181818,2.473031086,53897.05234,147.786593
29.59962121,72.42954545,81.6775,3.463863636,8.9625,88.44704545,5.503181818,6.065181081,55875.78004,50.89229196
28.71931818,75.91833333,69.71431818,3.235378788,15.2625,80.01795455,7.551363636,6.40838024,69726.87389,48.04737524
27.57916667,72.21863636,78.05613636,3.0975,11.02916667,100.5084091,7.308636364,6.433935106,62483.31715,62.62467137
30.21477273,78.80075758,86.77840909,1.827045455,15.25416667,97.51386364,7.175,2.484702931,54515.40475,149.1866285
26.77310606,80.09257576,85.3975,2.347045455,9.9875,84.8425,7.368636364,5.776782621,54745.0785,72.79098288
28.49128788,76.7619697,72.0675,3.771136364,18.37916667,90.08295455,5.031363636,2.968607854,56900.47831,100.8491347
28.78825758,71.7880303,79.29613636,4.141439394,10.99583333,83.76113636,5.661363636,4.964845935,69444.1985,62.08064036
27.23977273,74.275,69.33386364,3.099469697,13.0125,105.9984091,6.776818182,6.373060252,58101.84869,68.66158034
29.3875,77.50015152,79.84568182,2.354924242,10.04583333,103.0315909,6.910454545,1.987480066,67006.12331,167.7338732
29.45643939,77.36833333,72.80022727,3.369318182,9.6625,94.57477273,7.998636364,4.535501204,75362.71437,81.81058523
30.97310606,71.71772727,82.64977273,2.010227273,9.6375,91.77431818,4.985,2.740734286,54003.05561,107.2948058
29.73219697,70.3819697,75.97068182,3.192045455,14.57916667,81.98659091,5.874090909,6.208861898,73967.00466,43.8547269
27.22916667,77.66712121,82.63568182,1.850681818,16.5375,110.4070455,8.274090909,3.885232379,59409.22234,150.660782
31.40265152,70.78621212,80.32477273,3.526893939,9.745833333,85.97931818,7.837727273,4.998223107,64144.03504,59.047003
29.5625,69.96893939,87.38431818,1.811287879,15.6625,93.63204545,5.211363636,3.228626498,67271.13148,94.85480544
32.00189394,75.88318182,70.43295455,3.757348485,17.0125,93.65977273,7.229545455,6.551686299,65027.39562,42.52884855
30.04507576,70.97075758,76.21022727,2.989166667,15.12916667,111.9597727,7.990454545,4.555560329,70627.90168,84.73510148
28.07234848,80.11893939,86.69386364,2.796136364,16.32083333,102.3384091,6.610454545,5.103351491,61900.29917,71.65141832
32.94583333,69.24833333,75.05477273,3.213712121,15.4875,84.14931818,5.833181818,3.901409376,58084.18148,63.19967325
30.28901515,79.19621212,70.9825,1.986590909,15.1625,105.8043182,6.989545455,2.424862841,73790.33254,174.7348858
32.34128788,77.14863636,83.50931818,4.186742424,13.85416667,100.2311364,7.136818182,1.817367518,55981.7833,166.7001506
31.54583333,70.70712121,83.00204545,2.829621212,17.5125,107.0797727,6.373181818,1.966516794,57889.84215,139.9681219
33.44962121,74.17833333,73.57522727,2.435681818,11.07916667,113.1520455,8.252272727,3.876484077,57147.81927,95.78724943
33.06780303,69.90742424,80.38113636,2.406136364,13.67083333,86.22886364,8.023181818,5.479849259,60257.2485,69.93828886
29.99734848,78.87984848,70.60204545,3.325984848,15.34583333,110.8229545,5.260454545,3.984685439,75680.72418,97.69979135
32.02840909,73.14136364,69.31977273,3.958257576,9.754166667,85.95159091,6.149545455,2.41356707,56529.46686,121.1583424
30.11401515,79.495,85.17204545,2.993106061,15.40416667,86.47840909,8.233181818,4.207418264,61829.63033,67.4871025
27.60037879,70.215,69.57340909,3.684469697,12.49583333,103.5029545,8.282272727,3.2423922,54621.40802,130.2006692
30.95189394,69.93378788,84.07295455,2.108712121,9.5375,95.90568182,5.290454545,6.210860883,72977.64081,76.03700662
30.87765152,72.44712121,82.77659091,2.802045455,13.17916667,94.85204545,8.197727273,3.099570747,64656.38417,92.27285785
27.56856061,71.955,85.79204545,2.59719697,15.7875,104.5288636,4.745,2.891442738,66970.78889,98.386235
28.88371212,78.66893939,72.6875,3.855833333,7.9125,90.55431818,7.570454545,4.494411037,58649.53225,94.01029204
30.30492424,72.43833333,80.4375,2.29780303,12.4125,107.1352273,7.379545455,2.191595857,66794.11677,174.2404753
29.75340909,75.03954545,77.67568182,1.834924242,12.39583333,84.89795455,7.518636364,5.857469129,64815.38908,50.25752266
29.07462121,80.075,81.11386364,2.433712121,14.4875,101.2847727,4.764090909,4.019382975,58755.53552,74.96868191
27.72234848,78.30863636,86.44022727,1.905833333,15.87916667,82.56886364,6.433181818,5.08196578,67465.47081,56.90536301
33.40189394,80.25954545,80.69113636,2.939924242,11.62916667,86.92204545,7.608636364,2.179419644,56352.79475,116.6238969
28.70871212,76.03257576,73.26522727,2.262348485,12.70416667,104.4179545,4.802272727,2.959658527,54179.72773,113.8148036
33.19507576,73.44015152,70.08068182,3.341742424,12.00416667,103.4197727,5.263181818,5.714812949,64020.36456,46.97536092
29.88598485,73.55439394,76.13977273,4.009469697,16.52916667,103.2534091,5.715909091,4.42711211,71988.27696,71.87306246
27.95568182,73.38742424,78.91568182,2.725227273,11.6625,96.09977273,7.128636364,5.750653698,71652.59995,56.43713753
29.17007576,77.83409091,76.78795455,3.002954545,12.7875,104.5011364,6.553181818,3.321837184,69055.51985,105.568018
29.01628788,75.08348485,71.46159091,2.672045455,15.5875,115.7029545,5.563181818,3.585292296,61864.96475,115.9642746
27.08068182,80.21560606,85.03113636,2.169772727,8.1625,97.15340909,6.133181818,4.160326205,57660.1684,102.3366662
31.77916667,76.85863636,71.78568182,4.147348485,13.35416667,92.85568182,7.284090909,4.571203431,72058.94581,72.09374149
27.22386364,70.27651515,69.50295455,2.561742424,14.77083333,110.8506818,6.105909091,4.933461102,75610.05533,85.09969098
28.72462121,74.13439394,71.81386364,3.310227273,17.74583333,83.40068182,7.273181818,1.873421989,61511.62052,165.4087295
32.86628788,76.72681818,83.65022727,3.381136364,8.479166667,115.3702273,5.675,5.090349055,72412.29004,59.82763345
28.62916667,72.28015152,70.96840909,3.89719697,8.620833333,106.6084091,4.840454545,2.655185254,70097.88533,138.175905
26.91098485,77.82530303,79.53568182,4.021287879,14.6875,104.8061364,7.532272727,2.222176825,63720.02196,175.9850121
27.6375,71.5419697,71.05295455,2.805984848,9.1875,107.9947727,5.500454545,5.05038153,73861.00139,78.64340387
33.48674242,72.91287879,83.14295455,3.071893939,13.97083333,91.52477273,7.968636364,5.025401738,54568.40638,46.67741868
28.48068182,79.70590909,80.64886364,2.266287879,7.779166667,79.24159091,6.452272727,3.490143295,59727.23215,114.3196616
26.83674242,78.53712121,69.53113636,2.999015152,11.0875,102.1720455,6.970454545,3.058368387,64320.70715,150.9201664
29.54659091,70.53136364,78.23931818,3.136893939,16.29583333,91.58022727,7.319545455,2.333193544,60062.90917,126.1332743
26.9905303,75.57560606,86.52477273,2.985227273,12.7125,80.65568182,7.930454545,2.096601205,55275.09484,148.3168795
29.82234848,70.39954545,78.70431818,4.174924242,11.3125,80.73886364,5.184090909,5.906747887,66069.7611,47.64411217
29.3344697,79.02045455,73.85704545,4.275378788,12.6125,97.62477273,5.339545455,5.600920438,68878.84773,55.86656539
28.33219697,80.14530303,81.70568182,3.814469697,12.9125,100.4252273,5.991363636,3.815535633,59073.54533,90.81886503
29.69507576,76.57742424,78.09840909,4.2025,9.545833333,88.33613636,7.365909091,3.457549297,63702.35475,107.7601293
28.97916667,74.52106061,69.5875,2.449469697,17.80416667,97.3475,7.695909091,2.199332297,73454.65552,200.9400898
32.13977273,72.96560606,73.1525,2.677954545,16.57916667,106.5252273,5.055909091,4.608553452,55504.76859,62.99781026
28.31098485,74.64409091,75.74522727,2.762651515,15.09583333,89.66704545,6.547727273,5.113736436,63967.36292,61.00363602
26.84734848,78.38772727,73.63159091,2.701590909,16.42916667,84.98113636,6.948636364,1.75393171,56935.81273,237.6892213
27.21856061,77.11348485,71.65886364,3.759318182,9.6875,82.65204545,7.305909091,4.881358057,73807.99975,74.47343039
27.44659091,80.44409091,75.73113636,3.566287879,9.1375,99.26068182,6.255909091,3.951075306,54391.73427,103.8159148
33.24280303,71.51560606,76.05522727,2.002348485,7.720833333,107.8284091,7.164090909,2.995488623,68101.49042,118.8223303
29.61022727,77.73742424,74.36431818,3.749469697,10.54583333,104.1406818,7.575909091,2.993720492,62465.64994,143.3955473
29.08522727,78.93257576,77.56295455,2.398257576,8.2625,83.81659091,7.867727273,2.201309972,68278.16254,173.9544127
32.22992424,76.74439394,74.44886364,3.040378788,15.05416667,95.12931818,6.275,5.509459111,66034.42667,71.91308094
27.42537879,69.25712121,74.42068182,3.030530303,14.55416667,89.80568182,6.858636364,5.384078481,56193.78984,65.48843178
28.72992424,73.35227273,70.61613636,3.619469697,11.95416667,96.48795455,8.009545455,5.547758129,74090.67514,68.86821035
26.58219697,71.97257576,78.18295455,2.98719697,15.89583333,109.6861364,5.606818182,5.409686836,64939.05956,76.79476881
27.79659091,75.63712121,85.62295455,3.542651515,13.77916667,81.4875,7.349545455,3.714301353,66635.11187,77.6446181
